PlantID,date,altitude,east,north
J0012,2009-06-16,1138.56,-227.4531657958,-132.9917193921
J0156,2009-06-17,1307.24,424.7286388242,418.3825275851
J0422,2009-06-19,1301.16,588.4386777194,402.1568925744
J1246,2011-05-24,1136.35,184.7060397954,58.3174213665
J1251,2009-07-16,1132.94,211.8856450551,61.6450780593
J1378,2009-09-05,1173,553.6893769763,67.2359879445
J1509,2010-06-02,1144.37,-200.9315875949,-96.2935806811
J1523,2009-09-05,1146,554.0970694001,104.9883972611
K0133,2010-06-03,1146.34,-30.0816015913,-4.5843827529
K0141,2010-06-04,1133.87,565.8631777258,113.9265316688
K0162,2010-06-04,1176.6,1593.3116317409,-212.1790168136
K0183,2010-06-05,1251.97,1497.046831562,221.7392641427
K0187,2010-06-05,1249.46,1535.3875905707,184.8548307475
K0230,2010-06-06,1216.62,1777.4200132865,-165.6702405978
K0475,2010-06-15,1151.45,-225.0604584386,-105.1018149676
K0558,2010-06-15,1153.33,-43.3936102637,-10.1223627897
K0626,2010-06-16,1150.13,165.0890242707,50.0664597135
K0646,2010-06-16,1142.55,192.2000464385,61.3096220884
K0652,2010-06-16,1139.48,186.4834343851,60.5368934469
K0668,2010-06-17,1179.83,-963.7074260853,267.8542534215
K0856,2010-06-17,1189.46,-1204.2661236475,273.3280938938
K0863,2010-06-17,1133.45,469.0602768599,97.4826908931
K1026,2010-06-21,1301.95,561.6360518872,395.2432813626
K1048,2010-06-21,1288.98,753.1429734343,376.483965137
K1068,2010-06-22,1388.1,-224.9348866796,1285.1650851099
K1079,2010-06-22,1389.55,-229.6803468334,1266.4519916344
K1080,2010-06-22,1389.69,-230.7249714467,1266.8261939157
K1085,2010-06-21,1300.36,554.7559585564,394.6065333039
K1141,2010-06-23,1137.03,281.9905351115,83.7775865784
K1285,2010-06-24,1147.83,-164.0285293492,-76.5312179215
K1439,2010-06-25,1144.98,-48.578786983,-20.685493187
K1527,2010-06-26,1388.44,-222.4728447156,1264.8757063532
K1623,2010-06-26,1290.88,733.4609129999,375.3322035354
K1658,2010-06-26,1323.03,170.1718614406,493.8847484635
K1670,2010-06-26,1372.62,-59.7948788913,1052.0218822658
K1719,2010-07-20,1129.26,229.0111830328,68.4034759561
K1759,2010-07-21,1157.37,-257.2941323534,-128.6526493831
K1795,2010-07-21,1145.96,13.9353798461,7.389531889
K1809,2010-07-21,1141.65,149.790814013,38.7725451281
K1852,2010-07-21,1132.67,355.7650985198,95.9822028847
K1859,2010-07-22,1326.05,188.3064047269,552.463061478
K1881,2010-07-22,1301.33,542.948091641,393.052001778
K1895,2010-07-22,1307.2,408.8563240509,419.2136751013
K1918,2010-07-22,1296.64,646.5248079192,427.7585199121
K1954,2010-07-22,1292.97,685.3302407812,409.6871648505
K1987,2010-07-23,1282.32,902.9612022167,403.6468853047
K2035,2010-09-08,1133.9,372.7781825685,91.5896835653
K2063,2012-06-13,1139.46,234.8043622487,69.9761870783
L0009,2011-05-24,1141.15,122.1003469345,24.6956318729
L0021,2011-05-25,1151.6,-135.2338032006,-53.9957993207
L0039,2011-05-24,1140.02,121.5765576676,25.8260308383
L0055,2011-05-26,1131.23,469.1372682406,94.6645331904
L0056,2011-05-25,1148.5,-175.7824111569,-86.1954416139
L0057,2011-06-01,1133.75,329.037020214,97.4290076997
L0064,2011-05-25,1145.66,-151.29747327,-64.4176529534
L0078,2011-05-26,1134.21,389.1560858036,93.94311985
L0098,2011-05-25,1149.83,-194.7379651329,-93.6461834274
L0105,2011-05-25,1135.12,367.599619493,90.7220333219
L0128,2011-05-25,1139.47,552.6076414827,107.7659486746
L0143,2011-05-26,1139.79,236.2137661159,69.7315855017
L0146,2011-05-25,1132.97,550.0028109018,118.7593248161
L0150,2011-05-25,1133.04,550.2069839493,116.4367414508
L0159,2011-05-26,1143.08,35.9507605976,8.3311433
L0168,2011-05-26,1146.66,11.1659329591,8.0767332288
L0169,2011-06-01,1134.8,248.6788413286,82.0669532791
L0176,2011-05-26,1131.58,468.3918106794,95.2513824366
L0188,2011-06-01,1139.83,171.7420476967,53.0788723631
L0225,2011-06-01,1156.73,82.7216365894,15.8545472501
L0227,2011-06-02,1139.36,237.8201954128,70.3902347265
L0230,2011-06-01,1142.87,34.6872440695,10.9433315443
L0234,2011-06-02,1153.98,-262.9187269037,-129.6880980078
L0243,2011-06-02,1151.76,-225.5986019913,-104.0373071823
L0250,2011-06-02,1150.12,-198.7492501787,-93.8187629804
L0263,2011-06-02,1147.02,-159.6380266174,-72.270349266
L0284,2012-06-13,1141.6,336.3090829141,110.7851296468
L0294,2011-06-14,1318.55,194.9656732606,519.525422751
L0314,2011-06-14,1391.31,-245.7818263364,1187.3877287824
L0320,2011-06-14,1374.45,-59.2126299494,1050.9356928719
L0323,2011-06-14,1360.57,-34.1843769813,729.5970738074
L0326,2011-06-14,1360.32,-12.6530628084,805.9531035749
L0329,2011-06-14,1361.18,-13.6615204088,804.3957218789
L0330,2011-09-07,NA,NA,NA
L0371,2011-06-15,1307.98,408.433602465,419.5723864073
L0401,2011-06-15,1300.22,561.1550232418,396.2699093344
L0412,2011-06-15,1325.12,142.6065427947,397.6682111081
L0413,2011-06-15,1324.4,150.1366102896,418.3338548271
L0435,2011-06-15,1372.86,-53.8713073318,1050.5480437344
L0460,2011-06-15,1386.55,-190.8982908782,1294.9637467321
L0465,2011-06-15,1378.68,-141.2335668396,1133.4173907433
L0474,2011-06-15,1376.12,-89.689295852,1055.9658324281
L0485,2011-06-15,1372.47,-11.247663981,1038.3914923966
L0499,2011-06-15,1286.94,19.0931783832,222.3750969255
L0503,2011-06-15,1293.46,55.892414828,242.0775133502
L0536,2011-06-15,1301.16,537.5947174642,393.6765150921
L0537,2011-06-15,1305.43,538.2701973771,391.1453961004
L0538,2011-06-15,1307.69,412.0178347483,421.2408783128
L0543,2011-06-15,1307.59,413.2743857552,422.4041851703
L0556,2011-06-16,1392.09,-226.6670827277,1273.7629472688
L0573,2011-06-16,1301.14,528.7337336365,383.4539649636
L0677,2011-06-15,1342.21,-210.6862797105,441.67706504
L0682,2011-06-15,1342.73,-210.8434196651,442.6820032327
L0696,2011-06-15,1308.57,369.8168827483,405.3827918982
L0699,2011-06-15,1308.17,412.4724726768,423.2454007231
L0702,2011-06-15,1301.86,528.2368848323,392.7636160636
L0703,2011-06-15,1303.55,492.1531134022,402.5025887927
L0708,2011-06-15,1303.86,553.1841491695,393.7483279491
L0713,2011-06-16,1290.4,733.0044942477,363.6704901438
L0714,2011-06-16,1309.12,356.5725372525,393.6780921547
L0758,2011-06-18,1146.95,-51.2797483407,-21.0118966978
L0786,2011-06-16,1310.13,326.3415009882,397.0462679593
L0795,2011-06-16,1298.92,596.1093881475,409.0961928237
L0814,2011-06-16,1152.97,-203.5429449824,-93.7127340483
L0815,2011-06-16,1148.97,-219.4927250394,-106.8287439793
L0820,2011-06-16,1149.47,-257.1484097819,-133.7097780779
L0823,2011-06-16,1164.79,-84.5585024027,-41.8655046066
L0888,2011-06-16,1298.93,661.4895435701,421.5121548139
L0891,2011-06-17,1385.62,-1366.7118826616,665.3216732312
L0895,2011-06-17,1384.9,-1366.507495528,666.7753898893
L0904,2011-06-17,1384.28,-1370.2902304984,668.0832580319
L0932,2011-06-17,1163.01,-471.2500844641,61.9327251064
L0951,2011-06-17,1413.23,-1080.9845202575,701.5015784865
L0954,2011-06-17,1427.95,-1044.3706004567,795.599803675
L0955,2011-06-17,1409.95,-1103.4305634233,696.1293765949
L0966,2011-06-17,1410.52,-1093.2784020905,700.0377892852
L0967,2011-06-17,1427.12,-1044.2338058,794.4129452584
L0973,2011-06-17,1415.87,-1040.1628711613,705.8372942526
L0988,2011-06-17,1415.08,-1058.4462696987,704.7259013206
L0998,2011-06-17,1174.99,-876.9561202328,233.128144851
L1007,2011-06-17,1179.24,-680.1628573945,214.9902556781
L1024,2011-06-15,1285.56,9.162437938,223.1411895966
L1025,2011-06-15,1284.31,4.3423721802,218.666569205
L1026,2011-06-15,1278.53,-22.7426308786,204.2081886036
L1034,2011-06-15,1282.98,-4.8569141406,212.9962809989
L1038,2011-06-15,1282.63,-5.6788068614,212.3397018733
L1040,2011-06-15,1299.02,108.4511760171,274.4184782021
L1045,2011-06-15,1296.01,87.6906393953,264.0228032665
L1054,2011-06-15,1278.4,-20.1576328219,199.9517319724
L1077,2011-06-15,1282.45,-6.1303846535,207.1291665062
L1080,2011-06-15,1279.22,-12.7188654507,203.5068916548
L1088,2011-06-15,1283.26,0.4049744724,215.9362684935
L1089,2011-06-15,1279.07,-16.1777354816,206.4803466192
L1104,2011-06-15,1280.81,-10.9521576433,204.4309255211
L1117,2011-06-17,1385.46,-1380.7809058347,671.8852151586
L1124,2011-06-17,1384.04,-1381.7259793294,672.6279494856
L1208,2011-06-17,1371.86,-1521.5674952953,676.1322189746
L1216,2011-06-17,1213.93,-1534.9928001272,421.0248209573
L1221,2011-06-17,1213.64,-1488.075504005,422.3826961238
L1223,2011-06-17,1210.74,-1468.2670988293,416.3389871689
L1317,2011-06-18,1251.71,-2138.3434073218,116.8890842628
L1357,2011-06-21,1144.74,568.3478357196,112.6445121244
L1359,2011-06-21,1136.08,509.1074739534,105.2434079219
L1362,2011-06-21,1135.22,445.2384188476,107.2853122754
L1368,2011-06-21,1141.88,553.001295243,112.6110049346
L1422,2011-06-22,1293.02,719.4970771875,380.6777853211
L1427,2011-06-22,1292.67,719.9364706441,380.7863206407
L1450,2011-06-21,1304.72,478.8941903247,405.4219331546
L1471,2011-06-19,1374.19,-17.9806879152,1052.7830924923
L1477,2011-06-21,1301.97,537.2106712671,391.5822722455
L1486,2011-06-21,1301.42,540.1027852041,391.8404257121
L1555,2011-06-22,1281.78,907.8346396455,404.3990482828
L1565,2011-06-22,1281.73,900.3058139405,408.4895337299
L1581,2011-06-22,1390.13,-223.8667594208,1287.2162913028
L1596,2011-06-21,1293.42,602.0818007594,415.299916341
L1608,2011-06-21,1295.58,657.1539377905,422.08984276
L1613,2011-06-23,1367.53,-7.9654391931,954.5173768131
L1632,2011-06-24,1131.75,499.8829174232,107.8077224754
L1667,2012-06-20,1132.19,433.0993235278,99.5276470259
L1680,2012-06-15,1143.56,976.5393926536,-7.6529287444
L1691,2011-06-24,1137.01,680.1478580739,53.5588923274
L1692,2011-06-24,1137.25,685.2044323665,50.1145965792
L1698,2011-06-24,1137.9,601.9469982093,111.7417844292
L1733,2011-06-24,1136.1,790.0911688484,36.1862373063
L1745,2011-06-25,1448.29,-797.0635162438,993.6952775754
L1764,2011-06-25,1446.75,-816.1150894269,997.1418854482
L1766,2011-06-25,1449.89,-775.6616597825,986.9021560149
L1772,2011-06-25,1444.38,-826.3564705118,1001.2416681768
L1777,2011-06-25,1444.89,-812.2499557625,996.4339667242
L1856,2011-09-06,1364.31,-16.9650273804,949.2351765288
L1859,2011-09-07,1384.9,-213.2740101458,1278.0332376482
L1863,2011-09-07,1134.68,493.1142305563,105.3136324454
L1868,2011-09-07,1138.81,545.432339916,110.6856408007
L1869,2011-09-07,1134.53,483.6806344789,103.9766165046
L1870,2011-09-07,1133.3,543.3918179227,113.5355539434
L1872,2011-09-07,1130.73,463.6052261951,105.0115235001
L1889,2011-09-07,1133.71,384.3652172756,92.5772021702
L1910,2011-09-08,1171.56,-821.4457462176,217.7079186384
L1912,2011-09-09,1362.25,-14.8672712231,809.8469518544
L1914,2011-09-08,1178.78,-932.9828898159,259.6444045082
M0001,2012-06-13,1141.89,172.7294119202,51.9810916902
M0002,2012-06-13,1141.57,173.2370221262,44.4164372599
M0003,2012-06-13,1140.7,239.4996617364,70.5571421906
M0004,2012-06-13,1142.33,103.5999248904,18.907119317
M0005,2012-06-13,1137.75,291.4004207791,87.4748367397
M0006,2012-06-13,1140.67,178.6536348454,54.2588321976
M0007,2012-06-13,1139.19,271.1267672732,81.6734557608
M0008,2012-06-13,1138.9,296.8824210205,88.7302595107
M0009,2012-06-13,1136.55,293.3266415583,88.5344754942
M0010,2012-06-13,1141.53,171.3551673955,50.1048325533
M0011,2012-06-13,1143.4,146.8617031022,38.0442114128
M0012,2012-06-13,1136.57,265.2812208703,82.8017857829
M0013,2012-06-13,1140.57,144.0929529475,38.1731064068
M0014,2012-06-13,1140.76,219.0509043075,63.626213409
M0015,2012-06-13,1143.82,214.7457209676,70.8933552904
M0016,2012-06-13,1144.97,103.8971224242,26.7617609259
M0017,2012-06-13,1138.65,186.2188169818,57.3771839114
M0018,2012-06-13,1139.22,307.0208809127,90.5815436738
M0019,2012-06-13,1140.92,206.3039496419,64.7095203958
M0020,2012-06-13,1139.8,237.3010140886,70.63984071
M0021,2012-06-13,1136.62,302.5854198631,90.0754631283
M0022,2012-06-13,1141.72,186.2390364513,55.9521983825
M0023,2012-06-13,1143.54,84.7192310231,21.8018692378
M0024,2012-06-13,1139.15,236.3160167024,70.6038814811
M0025,2012-06-13,1144.32,195.8969915422,58.6936029578
M0026,2012-06-13,1142.16,188.1046014557,57.9053055951
M0027,2012-06-13,1152.41,154.9778193039,38.5135684013
M0028,2012-06-13,1144.29,104.5737733368,26.1014387589
M0029,2012-06-13,1140.73,225.1814308962,66.7379581807
M0030,2012-06-13,1141.2,235.2167395179,69.6274613906
M0031,2012-06-13,1143.58,102.0465786213,25.473699416
M0032,2012-06-13,1142.38,145.4533722532,37.6897066524
M0033,2012-06-13,1146.24,93.9665408043,24.5420448938
M0034,2012-06-13,1155.61,84.4664701014,16.7873942088
M0035,2012-06-13,1140.55,236.9571198336,70.0616702661
M0036,2012-06-13,1145.03,183.5288448863,55.7128684074
M0037,2012-06-13,1145.3,105.4112615678,25.8258221317
M0038,2012-06-13,1142.7,154.0472697602,43.3265651213
M0039,2012-06-13,1143.75,188.8306197342,57.2222460313
M0040,2012-06-13,1138.24,238.9366960619,71.3439253829
M0041,2012-06-13,1141.45,142.6845070835,37.0490297675
M0042,2012-06-13,1141.4,236.3841261303,69.3993656049
M0043,2012-06-13,1141.56,104.3130022007,26.1820062418
M0044,2012-06-13,1140.1,191.889178063,59.4389225105
M0045,2012-06-13,1141.48,104.7597495188,26.9189645946
M0046,2012-06-13,1142.71,84.0546587449,20.9495663773
M0047,2012-06-13,1143.01,102.252897273,25.083894982
M0048,2012-06-13,1142.97,138.6226571188,32.6211656667
M0049,2012-06-13,1141.85,198.1756425012,64.5411814209
M0050,2012-06-13,1141.5,233.147848982,73.4455719329
M0051,2012-06-13,1140.61,331.8281714602,109.3833534354
M0052,2012-06-13,1135.58,355.5129256182,93.7820438696
M0053,2012-06-13,1134.97,375.7094782885,91.5422950378
M0054,2012-06-13,1135.61,363.0540437375,94.0424295263
M0055,2012-06-13,1140.52,339.379001517,109.0961338812
M0056,2012-06-13,1134.85,368.3967480474,90.4176790286
M0057,2012-06-13,1140.33,333.0808328503,108.8345273901
M0058,2012-06-13,1145.79,351.6752160748,111.0507104555
M0059,2012-06-13,1134.93,357.0537748826,95.6387660531
M0060,2012-06-13,1137.77,373.8072436166,96.4046450276
M0061,2012-06-13,1134.42,374.7815956192,96.7061470421
M0062,2012-06-13,1142.04,334.4508544885,111.1173041193
M0063,2012-06-13,1134.67,365.1274400089,95.2170963325
M0064,2012-06-13,1135.23,376.212608662,96.7450711792
M0065,2012-06-13,1134.86,372.9837331076,91.0820721425
M0066,2012-07-23,1132.72,414.8801771895,102.0065811444
M0067,2012-06-13,1147.15,352.4524618003,110.478162853
M0068,2012-06-13,1145.11,350.8311354011,106.8588466058
M0069,2012-06-13,1135.54,361.8532396373,94.8982958235
M0070,2012-06-13,1141.11,329.3756369041,109.7397340443
M0071,2012-06-13,1135.33,368.595860764,95.7325744526
M0072,2012-06-13,1138.88,331.986796787,104.7108919695
M0073,2012-06-13,1135.73,356.2740227571,95.2874081852
M0074,2012-06-13,1135.48,359.5485284796,95.1853250954
M0075,2012-06-20,1141.67,359.1308383265,100.5924066557
M0076,2012-06-13,1135.63,362.2448143363,95.2993871924
M0077,2012-06-13,1141.74,328.4656927027,110.2415393498
M0078,2012-06-13,1135.26,362.4424233357,95.3827559175
M0079,2012-06-13,1140.97,339.7776633717,109.5504510393
M0080,2012-06-13,1140.02,338.7813281239,109.6312023532
M0081,2012-06-13,1134.86,370.8261557319,90.9843841223
M0082,2012-06-13,1135.51,377.4094850097,91.5749762282
M0083,2012-06-13,1139.11,330.5695694519,98.4275122769
M0084,2012-06-13,1135.41,359.0041144426,95.136805146
M0085,2012-06-13,1135.47,367.8984563902,95.6268537752
M0086,2012-06-13,1135.17,373.2034199527,95.9836407015
M0087,2012-06-13,1134.75,371.3501595494,91.0886506978
M0088,2012-06-13,1141.42,332.1891455611,108.8763893927
M0089,2012-06-13,1134.87,372.0284787025,91.1212856425
M0090,2012-06-13,1134.78,370.3665705943,91.1215081802
M0091,2012-06-13,1135.13,374.2054498456,90.4069921402
M0092,2012-06-13,1135.02,370.8693053406,90.6540999524
M0093,2012-06-13,1135.2,370.6109905886,90.8245810438
M0094,2012-06-13,1135.64,368.1500675233,90.7646029992
M0095,2012-06-13,1135.68,362.9782019919,94.0932228994
M0096,2012-06-13,1134.97,372.8734276438,91.4586135577
M0097,2012-06-13,1135.77,360.1918768859,95.3293870334
M0098,2012-06-13,1135.47,361.1633071708,95.8252554694
M0099,2012-06-13,1134.88,374.7766354229,90.6828749897
M0100,2012-06-13,1135.29,371.9322716008,90.8513662703
M0101,2012-06-13,1134.24,378.0158589602,98.5201123189
M0102,2012-06-13,1135.12,421.2647132888,105.1937032649
M0103,2012-06-13,1297.27,88.0571560485,265.4084960092
M0104,2012-06-13,1295.88,77.330621919,258.6621915791
M0105,2012-06-13,1295.14,76.4824839793,258.7513646651
M0106,2012-06-13,1297.02,87.5707962364,265.4537587659
M0107,2012-06-13,1133.25,431.5656256429,105.849626652
M0108,2012-06-13,1134.7,636.4452752792,89.3622224573
M0109,2012-06-13,1135.18,699.9990259155,35.9629001739
M0110,2012-06-13,1133.42,821.5488250203,63.1513594855
M0111,2012-06-13,1133.19,585.1045335996,105.426515827
M0112,2012-06-13,1308.32,152.1573187034,345.587496643
M0113,2012-06-13,1292.19,52.4017439868,246.2046419512
M0114,2012-06-13,1133.62,409.6596465862,104.0221993197
M0115,2012-06-13,1134.74,565.1000649169,113.0161703853
M0116,2012-06-13,1134.99,699.9608589715,35.8700300585
M0117,2012-06-13,1312.03,152.4474610215,343.5910053626
M0118,2012-06-13,1128.53,487.5284990996,105.2978244433
M0119,2012-06-13,1135.23,788.2581537526,28.6523936642
M0120,2012-06-13,1289.54,28.2885893732,234.2013855083
M0121,2012-06-13,1293.91,65.109679665,253.0870627565
M0122,2012-06-13,1134.01,423.1831681493,104.6998786405
M0123,2012-06-13,1279.01,-19.7301178135,204.8280468201
M0124,2012-06-13,1133.23,374.5720998838,98.105417694
M0125,2012-06-13,1135.09,406.4353154979,103.650645298
M0126,2012-06-13,1309.17,151.1633359118,342.314550668
M0127,2012-06-13,1134.25,422.9770164634,105.0607986376
M0128,2012-06-13,1133.8,583.5644458519,108.7490826398
M0129,2012-06-13,1295.81,75.6120479631,258.2522169994
M0130,2012-06-13,1136.02,701.2708750837,35.4550224161
M0131,2012-06-13,1308.09,150.4757838153,340.7539947582
M0132,2012-06-13,1278.43,-23.4928786297,203.5019700248
M0133,2012-06-13,1309.04,151.2561159037,342.6478027469
M0134,2012-06-13,1278.66,-23.4490138397,203.398216486
M0135,2012-06-13,1133.39,508.3666811028,105.4079923928
M0136,2012-06-13,1279.37,-18.2200595709,205.3624219792
M0137,2012-06-13,1135.24,452.5064560235,108.0140443454
M0138,2012-06-13,1134.17,377.6292997249,98.9096383573
M0139,2012-06-13,1133.75,383.9795383633,99.436129787
M0140,2012-06-13,1133.1,424.9980134739,106.5425463133
M0141,2012-06-13,1132.28,560.8915791907,112.05106322
M0142,2012-06-13,1278.5,-22.7270202538,204.4386689309
M0143,2012-06-13,1132.7,603.2449299037,110.7509860108
M0144,2012-06-13,1135.59,557.4332125231,112.0750822751
M0145,2012-06-13,1291.78,41.4212280198,241.813184185
M0146,2012-06-13,1134.38,383.7678155543,99.2440846991
M0147,2012-06-13,1132.13,503.7251402267,106.1899648877
M0148,2012-06-13,1135.64,681.6491754707,54.4238837343
M0149,2012-06-13,1136.1,749.4638529608,20.7647588234
M0150,2012-06-13,1135.17,464.9445370171,104.8312460491
M0151,2012-06-13,1212.6,-1471.846795928,421.5360791935
M0153,2012-06-13,1211.42,-1504.6896760895,427.1308259591
M0154,2012-06-13,1170.39,-827.808754171,221.3278225651
M0155,2012-06-13,1178.93,-966.9685385711,264.8564026756
M0156,2012-06-13,1183.84,-922.3532209888,249.6486828672
M0157,2012-06-13,1213.88,-1473.0781142348,424.4237148762
M0158,2012-06-13,1214.15,-1511.1887666776,426.0435641306
M0159,2012-06-13,1212.36,-1485.4130146611,423.7131984392
M0160,2012-06-13,1215.29,-1535.9361280936,414.6501199109
M0161,2012-06-13,1180.36,-996.5481717776,269.1090635648
M0162,2012-06-13,1175.48,-398.0662378372,13.1586909387
M0163,2012-06-13,1159.18,-462.2925773716,20.554248861
M0164,2012-06-13,1191.39,-1212.1571026355,273.3697671192
M0165,2012-06-13,1176.64,-899.0930234086,240.6951834327
M0166,2012-06-13,1214.91,-1599.4312599459,388.8795881597
M0167,2012-06-13,1212.95,-1488.1826900372,424.5912315138
M0168,2012-06-13,1181.16,-997.4787223451,269.2714577001
M0169,2012-06-13,1178.44,-977.0940008304,266.090674636
M0170,2012-06-13,1213.12,-1488.9678215466,423.9092070889
M0171,2012-06-13,1172.82,-833.4349005913,219.1309365593
M0172,2012-06-13,1192.43,-1235.413557549,285.5858196039
M0173,2012-06-13,1180.58,-988.5965917396,267.447855318
M0174,2012-06-13,1209.31,-1414.7121334017,390.5160536347
M0175,2012-06-13,1175.88,-842.4132477787,222.2624566052
M0176,2012-06-13,1191.71,-1231.3682775257,281.3422935987
M0178,2012-06-13,1191.44,-1212.0389312158,273.4817322874
M0179,2012-06-13,1169.37,-686.4411026745,154.4906432563
M0180,2012-06-13,1181.57,-850.0371336329,218.6161441226
M0181,2012-06-13,1211.28,-1473.6867397114,422.544830421
M0182,2012-06-13,1213.3,-1504.3970783059,426.3491173619
M0183,2012-06-13,1210.94,-1470.8736805818,420.0649770303
M0184,2012-06-13,1219.57,-1512.6086655391,433.4863616321
M0185,2012-06-13,1211.59,-1496.3037980587,423.6996272048
M0186,2012-06-13,1170.89,-826.4335980392,219.0084132105
M0187,2012-06-20,1193.3,-1210.8192879314,272.858588024
M0188,2012-06-13,1159.92,-462.7809592934,20.9582624948
M0189,2012-06-13,1212.22,-1504.2577408503,426.1032609306
M0190,2012-06-13,1212.03,-1520.0645825434,421.4790433021
M0191,2012-06-13,1173.98,-838.7343386735,222.3785747672
M0192,2012-06-13,1218.26,-1577.8022995257,406.6328653898
M0193,2012-06-13,1213.49,-1512.2794563195,425.4060209896
M0194,2012-06-13,1212.06,-1513.8891173962,416.0501248837
M0195,2012-06-13,1211.65,-1506.7881505303,415.9624580191
M0196,2012-06-13,1213.34,-1496.6497031318,425.0616092719
M0197,2012-06-13,1219.49,-1512.3053883409,433.3330788622
M0198,2012-06-13,1175.03,-839.6834999638,222.9475953989
M0199,2012-06-13,1211.8,-1515.5700317333,416.3519533686
M0200,2012-06-13,1211.42,-1514.7908306443,415.9124327097
M0201,2012-06-13,1149.15,-263.6518098607,-129.6694356985
M0202,2012-06-13,1148.24,-177.4814109221,-86.1462682057
M0203,2012-06-13,1157.4,-330.9743784738,-105.661593738
M0204,2012-06-13,1155.49,-311.9003394445,-115.9843552373
M0205,2012-06-13,1149.41,-190.1103272046,-92.3239622088
M0206,2012-06-13,1164.1,-258.3088760634,-129.0325803822
M0207,2012-06-13,1152.42,-244.5945149934,-117.4953766922
M0208,2012-06-13,1152.79,-165.5134756215,-80.7653462673
M0209,2012-06-13,1150.06,-177.1159125205,-86.2812917996
M0210,2012-06-13,1167.87,-315.3141757073,-120.0659036823
M0211,2012-06-14,1149.33,-208.2754639455,-97.1930529457
M0212,2012-06-13,1156.94,-309.7405917346,-117.2572529884
M0213,2012-06-13,1168.29,-241.021627116,-114.5804418456
M0214,2012-06-13,1153.81,-313.1883660955,-111.9436238846
M0215,2012-06-13,1153.95,-165.8517980321,-81.3124646191
M0216,2012-06-13,1137.87,-168.8658222782,-70.6588150645
M0217,2012-06-13,1149.04,-200.4427298799,-95.7870841464
M0218,2012-06-13,1149.08,-191.6426664244,-92.3627773328
M0219,2012-06-13,1150.85,-285.447887063,-132.7829790944
M0220,2012-06-13,1158.95,-309.5631415552,-123.5634845765
M0221,2012-06-13,1149.73,-140.9215565964,-58.3614800218
M0222,2012-06-13,1144.77,-117.2042100038,-49.06408004
M0223,2012-06-13,1145.8,-141.6343365654,-53.6674156319
M0224,2012-06-15,1162.45,1373.1209270675,-85.7702797512
M0225,2012-06-13,1155.09,-162.0624984567,-79.859042652
M0226,2012-06-13,1148.14,-198.9881544355,-94.9822904179
M0227,2012-06-13,1151.45,-288.241509655,-133.3787980452
M0228,2012-06-13,1148.8,-140.473969401,-56.1664634459
M0229,2012-06-13,1140.94,-305.1668336749,-101.9468045449
M0230,2012-06-13,1149.51,-198.7776841323,-93.8341108905
M0231,2012-06-13,1149.58,-157.1600880064,-71.6081848145
M0232,2012-06-13,1150.87,-206.3185757886,-96.5070102038
M0233,2012-06-13,1146.99,-131.8177006809,-51.138069313
M0234,2012-06-13,1165.63,-153.4673804735,-77.1864820998
M0235,2012-06-13,1154.26,-155.1036646563,-73.1830741027
M0236,2012-06-13,1156.8,-108.8530407072,-58.3788414858
M0237,2012-06-13,1149.35,-194.8516969165,-93.7525503086
M0238,2012-06-13,1146.22,-118.5752656169,-51.0924571902
M0239,2012-06-13,1148.2,-143.0449879747,-57.6420576414
M0240,2012-06-13,1161.12,-72.7885799177,-33.5022535892
M0241,2012-06-13,1149.24,-218.2005873295,-96.8915643189
M0242,2012-06-13,1149.45,-141.0459329205,-57.327362543
M0243,2012-06-13,1153.4,-153.5667274875,-72.9866106603
M0244,2012-06-13,1155.81,-133.9981334305,-55.3397504333
M0245,2012-06-13,1150.44,-155.4329898679,-69.5781432074
M0246,2012-06-15,1156.93,1312.2033619988,-67.2781584384
M0247,2012-06-13,1138.7,-43.6444839748,-24.7223286647
M0248,2012-06-13,1145.13,-48.9957525495,-18.8284242842
M0249,2012-06-13,1153.11,-153.1986641637,-70.9128827173
M0250,2012-06-13,1149.99,-143.5567906153,-59.2866783077
M0251,2012-06-13,1134.95,371.984884146,91.3571825325
M0252,2012-06-13,1132.21,376.4204010073,88.0320979711
M0253,2012-06-13,1135.25,372.6048042943,91.5370350676
M0254,2012-06-13,1131.91,430.4559362567,100.5401379503
M0255,2012-06-13,1131.61,377.2997977002,87.7071984401
M0256,2012-06-13,1131.12,375.9870700474,83.5526091633
M0257,2012-06-13,1135.09,400.7075207988,94.7409338402
M0258,2012-06-13,1132.26,377.5338891128,88.1233212361
M0259,2012-06-13,1134.44,379.6866821609,92.103354115
M0260,2012-06-13,1132.46,377.2913890349,88.1637029592
M0261,2012-06-13,1131.34,379.4099886884,81.8509265175
M0262,2012-06-13,1135.21,379.6492098296,91.1309659742
M0263,2012-06-13,1134.88,372.7015413106,91.0718009127
M0264,2012-06-13,1133.48,377.0590869511,88.0118586486
M0265,2012-06-13,1128.72,376.3416736495,89.5521075083
M0266,2012-06-13,1130.7,376.8335135868,87.6822622865
M0267,2012-06-13,1133.39,424.3954098088,98.0371209588
M0268,2012-06-13,1133.18,377.0881115461,87.9982185345
M0269,2012-06-13,1130.2,378.8753133361,84.833951286
M0270,2012-06-13,1131.48,375.6916578755,88.1221628776
M0271,2012-06-13,1135.24,372.7295241469,91.7155851936
M0272,2012-06-13,1134.83,372.8025938807,91.7436670912
